Gene_ID	Gene_Name	Cross-validated R2	RF Trees	Population
ENSG00000092929.7	UNC13D	-0.129478563243414	500	AFA
ENSG00000122507.16	BBS9	-0.129385168566926	150	AFA
ENSG00000072736.14	NFATC3	-0.129347525450963	200	AFA
ENSG00000071127.12	WDR1	-0.129334691322306	300	AFA
ENSG00000116711.8	PLA2G4A	-0.129295090203305	50	AFA
ENSG00000115524.10	SF3B1	-0.12928606345455	450	AFA
ENSG00000109118.9	PHF12	-0.129276591166855	350	AFA
ENSG00000160551.5	TAOK1	-0.129237488270539	450	AFA
ENSG00000173660.7	UQCRH	-0.129064370894681	500	AFA
ENSG00000165406.11	MARCH8	-0.129039388602403	350	AFA
ENSG00000168487.13	BMP1	-0.129010920660823	200	AFA
ENSG00000203813.4	HIST1H3H	-0.128901987893061	500	AFA
ENSG00000116539.6	ASH1L	-0.128855579895005	50	AFA
ENSG00000175073.7	VCPIP1	-0.128845864988	500	AFA
ENSG00000115042.5	FAHD2A	-0.128829087028198	200	AFA
ENSG00000177981.6	ASB8	-0.128759675496311	250	AFA
ENSG00000110958.11	PTGES3	-0.128689875345047	300	AFA
ENSG00000131323.10	TRAF3	-0.12857739678423	250	AFA
ENSG00000163541.7	SUCLG1	-0.128554731643989	450	AFA
ENSG00000119523.8	ALG2	-0.128457269155638	100	AFA
ENSG00000213347.6	MXD3	-0.12834829959024	350	AFA
ENSG00000068028.13	RASSF1	-0.128339348386852	450	AFA
ENSG00000241697.3	TMEFF1	-0.12829967955377	500	AFA
ENSG00000115520.4	COQ10B	-0.128296457074806	450	AFA
ENSG00000123297.12	TSFM	-0.128232607700722	350	AFA
ENSG00000179837.6	RBM15B	-0.128137885581997	150	AFA
ENSG00000160055.15	TMEM234	-0.128022701447395	500	AFA
ENSG00000198863.3	RUNDC1	-0.127799935776603	500	AFA
ENSG00000108679.8	LGALS3BP	-0.12779026842705	250	AFA
ENSG00000102893.11	PHKB	-0.127777389420646	200	AFA
ENSG00000107864.10	CPEB3	-0.127721176840355	450	AFA
ENSG00000010282.10	HHATL	-0.127643205220293	200	AFA
ENSG00000083312.13	TNPO1	-0.127622001263797	450	AFA
ENSG00000169221.9	TBC1D10B	-0.127550342443532	400	AFA
ENSG00000188086.8	PRSS45	-0.127544297065484	500	AFA
ENSG00000126246.5	IGFLR1	-0.127350242820616	500	AFA
ENSG00000105327.11	BBC3	-0.12723798768764	500	AFA
ENSG00000131482.5	G6PC	-0.127206578484382	500	AFA
ENSG00000090060.13	PAPOLA	-0.127167029786031	50	AFA
ENSG00000104885.12	DOT1L	-0.127129837628147	500	AFA
ENSG00000173933.15	RBM4	-0.127122616630311	150	AFA
ENSG00000147804.5	SLC39A4	-0.126905223961012	350	AFA
ENSG00000132155.7	RAF1	-0.126899424333424	500	AFA
ENSG00000138686.5	BBS7	-0.12682644944774	500	AFA
ENSG00000165209.14	STRBP	-0.126748244608402	500	AFA
ENSG00000146414.11	SHPRH	-0.126717179104867	350	AFA
ENSG00000075886.10	TUBA3D	-0.126624744637201	150	AFA
ENSG00000186889.5	TMEM17	-0.126564799990909	350	AFA
ENSG00000076201.10	PTPN23	-0.126558346735174	450	AFA
ENSG00000147604.9	RPL7	-0.126510359010785	150	AFA
ENSG00000167618.5	LAIR2	-0.126421561340984	500	AFA
ENSG00000100368.9	CSF2RB	-0.126418063964526	500	AFA
ENSG00000187583.5	PLEKHN1	-0.126350860584185	100	AFA
ENSG00000173120.10	KDM2A	-0.12611758229431	500	AFA
ENSG00000187555.10	USP7	-0.126058034446424	150	AFA
ENSG00000197124.7	ZNF682	-0.126045502046847	150	AFA
ENSG00000160050.10	CCDC28B	-0.125995559021216	450	AFA
ENSG00000119138.3	KLF9	-0.125932674672603	300	AFA
ENSG00000184110.10	EIF3C	-0.125932457919464	150	AFA
ENSG00000178163.3	ZNF518B	-0.12592610369661	500	AFA
ENSG00000129595.8	EPB41L4A	-0.12589279095837	150	AFA
ENSG00000100220.7	RTCB	-0.125832453734724	450	AFA
ENSG00000087586.13	AURKA	-0.125622973540642	350	AFA
ENSG00000184270.3	HIST2H2AB	-0.125598734841666	350	AFA
ENSG00000135482.2	ZC3H10	-0.125542068711696	500	AFA
ENSG00000137077.3	CCL21	-0.125482027135646	500	AFA
ENSG00000130684.9	ZNF337	-0.125452306943342	350	AFA
ENSG00000256872.1	NOL12	-0.125422345800507	250	AFA
ENSG00000162086.10	ZNF75A	-0.125226064331842	500	AFA
ENSG00000167460.10	TPM4	-0.125168779463039	500	AFA
ENSG00000178074.5	C2orf69	-0.125164645940323	500	AFA
ENSG00000132604.6	TERF2	-0.125113155744006	350	AFA
ENSG00000185798.6	WDR53	-0.125079896671689	500	AFA
ENSG00000196787.2	HIST1H2AG	-0.124964262473357	450	AFA
ENSG00000231500.2	RPS18	-0.124909593879454	500	AFA
ENSG00000065057.3	NTHL1	-0.124854260515173	350	AFA
ENSG00000113532.8	ST8SIA4	-0.124853304614056	350	AFA
ENSG00000115073.6	ACTR1B	-0.124829047331849	300	AFA
ENSG00000145907.10	G3BP1	-0.124737960624902	500	AFA
ENSG00000071082.6	RPL31	-0.124642620787353	250	AFA
ENSG00000168496.3	FEN1	-0.124563207140754	200	AFA
ENSG00000205758.7	CRYZL1	-0.124437206341242	500	AFA
ENSG00000189180.11	ZNF33A	-0.124323371327087	400	AFA
ENSG00000146410.7	MTFR2	-0.124299940535627	300	AFA
ENSG00000197566.5	ZNF624	-0.1242736748316	500	AFA
ENSG00000182952.4	HMGN4	-0.124266652585148	50	AFA
ENSG00000104998.2	IL27RA	-0.124185852416199	50	AFA
ENSG00000005513.9	SOX8	-0.124128138518099	450	AFA
ENSG00000074935.9	TUBE1	-0.124107323465954	300	AFA
ENSG00000169220.13	RGS14	-0.124078121157367	400	AFA
ENSG00000121671.7	CRY2	-0.123977501062073	150	AFA
ENSG00000123810.3	B9D2	-0.123868614363171	300	AFA
ENSG00000114942.9	EEF1B2	-0.123809674844256	400	AFA
ENSG00000196220.11	SRGAP3	-0.123806329325723	400	AFA
ENSG00000180423.4	HARBI1	-0.123712472042041	500	AFA
ENSG00000131467.6	PSME3	-0.123565103771147	200	AFA
ENSG00000148481.9	FAM188A	-0.123510339867628	500	AFA
ENSG00000204371.7	EHMT2	-0.123502907076264	500	AFA
ENSG00000126453.5	BCL2L12	-0.12346470540259	350	AFA
ENSG00000159459.7	UBR1	-0.123432452301312	250	AFA
ENSG00000170260.4	ZNF212	-0.123427491299688	350	AFA
ENSG00000068489.8	PRR11	-0.123422608377549	250	AFA
ENSG00000108424.5	KPNB1	-0.123310452582192	500	AFA
ENSG00000112218.7	GPR63	-0.123241282491863	300	AFA
ENSG00000146830.9	GIGYF1	-0.123201709385157	500	AFA
ENSG00000155744.4	FAM126B	-0.123139093077901	500	AFA
ENSG00000204564.7	C6orf136	-0.123130300951339	500	AFA
ENSG00000141720.7	PIP4K2B	-0.123099062809873	500	AFA
ENSG00000164053.13	ATRIP	-0.123014726321701	450	AFA
ENSG00000030582.12	GRN	-0.122903530444675	350	AFA
ENSG00000108700.4	CCL8	-0.122894126414827	500	AFA
ENSG00000077152.5	UBE2T	-0.122865189458239	300	AFA
ENSG00000205403.8	CFI	-0.122744314197422	500	AFA
ENSG00000008256.11	CYTH3	-0.122697148153977	150	AFA
ENSG00000140259.6	MFAP1	-0.122647051471852	200	AFA
ENSG00000122406.8	RPL5	-0.12262807050763	450	AFA
ENSG00000143630.5	HCN3	-0.122602642891876	150	AFA
ENSG00000213463.3	SYNJ2BP	-0.122522130236131	250	AFA
ENSG00000205089.3	CCNI2	-0.122513793692865	500	AFA
ENSG00000183558.5	HIST2H2AA3	-0.122470713417759	350	AFA
ENSG00000156030.8	ELMSAN1	-0.122465754285292	500	AFA
ENSG00000197530.8	MIB2	-0.122463136245683	50	AFA
ENSG00000157978.7	LDLRAP1	-0.122387923408864	200	AFA
ENSG00000104142.6	VPS18	-0.12233832330169	200	AFA
ENSG00000151422.8	FER	-0.122292055886899	500	AFA
ENSG00000244045.5	TMEM199	-0.122196891739886	500	AFA
ENSG00000107890.12	ANKRD26	-0.122154500021416	500	AFA
ENSG00000120705.8	ETF1	-0.122152904809306	200	AFA
ENSG00000125734.9	GPR108	-0.122148577754348	500	AFA
ENSG00000185507.15	IRF7	-0.122122527632718	500	AFA
ENSG00000136521.8	NDUFB5	-0.122096311392167	300	AFA
ENSG00000067225.13	PKM	-0.121826175644485	350	AFA
ENSG00000175324.5	LSM1	-0.121821794270034	100	AFA
ENSG00000169139.7	UBE2V2	-0.121808272654488	200	AFA
ENSG00000149182.10	ARFGAP2	-0.121773516199233	50	AFA
ENSG00000068745.10	IP6K2	-0.121752838406349	200	AFA
ENSG00000232810.3	TNF	-0.12171440973941	100	AFA
ENSG00000198429.5	ZNF69	-0.121687262852159	500	AFA
ENSG00000221978.7	CCNL2	-0.121649780191878	350	AFA
ENSG00000145020.10	AMT	-0.12150597189637	150	AFA
ENSG00000213402.2	PTPRCAP	-0.121374806437323	100	AFA
ENSG00000137171.10	KLC4	-0.121269398544804	500	AFA
ENSG00000083520.10	DIS3	-0.121254146609001	400	AFA
ENSG00000102879.11	CORO1A	-0.121219481776173	400	AFA
ENSG00000136888.6	ATP6V1G1	-0.121150079545635	450	AFA
ENSG00000185019.12	UBOX5	-0.121130388565068	450	AFA
ENSG00000130640.9	TUBGCP2	-0.121000836367579	250	AFA
ENSG00000140740.6	UQCRC2	-0.120991135640286	300	AFA
ENSG00000104738.12	MCM4	-0.120969610666772	50	AFA
ENSG00000142178.7	SIK1	-0.12080413429108	200	AFA
ENSG00000182685.3	BRICD5	-0.120798436706054	500	AFA
ENSG00000160767.16	FAM189B	-0.120749289782275	300	AFA
ENSG00000165672.5	PRDX3	-0.120731491133805	450	AFA
ENSG00000175984.10	DENND2C	-0.120619641626666	500	AFA
ENSG00000166135.8	HIF1AN	-0.120513882083852	250	AFA
ENSG00000143458.7	GABPB2	-0.120490875505914	400	AFA
ENSG00000159210.5	SNF8	-0.120474149244732	150	AFA
ENSG00000112335.10	SNX3	-0.120458522569293	300	AFA
ENSG00000084090.9	STARD7	-0.120326814449951	500	AFA
ENSG00000119927.9	GPAM	-0.120245921565076	500	AFA
ENSG00000213588.4	ZBTB9	-0.120222695191364	500	AFA
ENSG00000119383.15	PPP2R4	-0.120162344363661	200	AFA
ENSG00000138795.5	LEF1	-0.120147149627976	500	AFA
ENSG00000124900.8	TRIM51	-0.120140389371543	500	AFA
ENSG00000203896.5	LIME1	-0.120085002616182	500	AFA
ENSG00000137822.8	TUBGCP4	-0.119987833597488	200	AFA
ENSG00000134744.9	ZCCHC11	-0.119951701886728	450	AFA
ENSG00000065600.8	TMEM206	-0.119938498140897	400	AFA
ENSG00000197111.11	PCBP2	-0.119913144358457	450	AFA
ENSG00000164209.12	SLC25A46	-0.119821475552867	450	AFA
ENSG00000117118.5	SDHB	-0.119788690974998	150	AFA
ENSG00000099821.9	POLRMT	-0.119761114960084	100	AFA
ENSG00000198538.6	ZNF28	-0.11970419028839	200	AFA
ENSG00000122435.5	TRMT13	-0.119670828398279	200	AFA
ENSG00000137656.7	BUD13	-0.119641384141647	400	AFA
ENSG00000168010.6	ATG16L2	-0.119618771443509	400	AFA
ENSG00000163517.10	HDAC11	-0.119610826491551	100	AFA
ENSG00000105355.4	PLIN3	-0.119603573997274	100	AFA
ENSG00000100354.15	TNRC6B	-0.119465341635248	250	AFA
ENSG00000165006.9	UBAP1	-0.119456845324587	500	AFA
ENSG00000183336.7	BOLA2	-0.119395324426299	300	AFA
ENSG00000164818.11	HEATR2	-0.119372864646853	100	AFA
ENSG00000163214.16	DHX57	-0.119366720024329	500	AFA
ENSG00000111786.4	SRSF9	-0.119203481982782	350	AFA
ENSG00000108515.13	ENO3	-0.119137113713064	250	AFA
ENSG00000121940.11	CLCC1	-0.1189867378938	500	AFA
ENSG00000140481.9	CCDC33	-0.118903141415307	150	AFA
ENSG00000137337.10	MDC1	-0.118863168830746	300	AFA
ENSG00000159882.8	ZNF230	-0.11884835982121	500	AFA
ENSG00000167536.9	DHRS13	-0.118828270408267	500	AFA
ENSG00000011114.10	BTBD7	-0.118690735564204	250	AFA
ENSG00000148688.9	RPP30	-0.118607587384792	250	AFA
ENSG00000142507.5	PSMB6	-0.118588894428362	250	AFA
ENSG00000116478.7	HDAC1	-0.118509809384393	400	AFA
ENSG00000100425.14	BRD1	-0.11850212787858	300	AFA
ENSG00000181222.10	POLR2A	-0.118473461417676	500	AFA
ENSG00000144015.4	TRIM43	-0.118439732363248	350	AFA
ENSG00000174748.14	RPL15	-0.118431090986181	300	AFA
ENSG00000123144.6	C19orf43	-0.11842605191318	50	AFA
ENSG00000140988.11	RPS2	-0.11838403536571	100	AFA
ENSG00000197238.3	HIST1H4J	-0.118314349842993	500	AFA
ENSG00000204569.5	PPP1R10	-0.118277427442173	100	AFA
ENSG00000102580.10	DNAJC3	-0.118183543619724	100	AFA
ENSG00000152439.8	ZNF773	-0.118157722877942	100	AFA
ENSG00000141569.6	TRIM65	-0.11813642215326	400	AFA
ENSG00000171476.17	HOPX	-0.117971833686682	250	AFA
ENSG00000162227.3	TAF6L	-0.117962609927885	500	AFA
ENSG00000166797.6	FAM96A	-0.117933835954406	500	AFA
ENSG00000105401.2	CDC37	-0.117839397475082	200	AFA
ENSG00000061936.5	SFSWAP	-0.117823127535944	400	AFA
ENSG00000149929.11	HIRIP3	-0.117782697809176	500	AFA
ENSG00000174276.5	ZNHIT2	-0.117775357632321	500	AFA
ENSG00000185787.10	MORF4L1	-0.117755411567822	100	AFA
ENSG00000168209.4	DDIT4	-0.117752018599185	50	AFA
ENSG00000137760.10	ALKBH8	-0.117596801138684	450	AFA
ENSG00000103043.10	VAC14	-0.11754487449178	500	AFA
ENSG00000099991.12	CABIN1	-0.117503708371274	450	AFA
ENSG00000107957.12	SH3PXD2A	-0.117492371015315	500	AFA
ENSG00000198832.6	RP3-412A9.11	-0.117473941240178	250	AFA
ENSG00000108272.9	DHRS11	-0.117435060480834	450	AFA
ENSG00000124688.9	MAD2L1BP	-0.117425334863649	50	AFA
ENSG00000099219.9	ERMP1	-0.117417906912875	500	AFA
ENSG00000213145.5	CRIP1	-0.117348455974214	100	AFA
ENSG00000105607.8	GCDH	-0.11734487997669	400	AFA
ENSG00000167236.2	CCL23	-0.117314924508202	500	AFA
ENSG00000008853.12	RHOBTB2	-0.117293870683065	500	AFA
ENSG00000122299.7	ZC3H7A	-0.117267687230101	150	AFA
ENSG00000204370.4	SDHD	-0.117245662304469	300	AFA
ENSG00000181915.3	ADO	-0.117148319515747	50	AFA
ENSG00000109079.5	TNFAIP1	-0.117128389085565	300	AFA
ENSG00000110697.8	PITPNM1	-0.117083202252101	250	AFA
ENSG00000198040.6	ZNF84	-0.117006105214595	500	AFA
ENSG00000188157.9	AGRN	-0.116906340360038	150	AFA
ENSG00000168175.9	MAPK1IP1L	-0.116879177723509	500	AFA
ENSG00000100345.16	MYH9	-0.116756774610269	200	AFA
ENSG00000140740.6	UQCRC2	-0.116756594094273	300	AFA
ENSG00000117475.9	BLZF1	-0.116706205191387	450	AFA
ENSG00000150667.6	FSIP1	-0.116698716305356	50	AFA
ENSG00000254726.2	MEX3A	-0.116695425164047	400	AFA
ENSG00000176681.10	LRRC37A	-0.116692463350529	250	AFA
ENSG00000008294.16	SPAG9	-0.116686170366955	250	AFA
ENSG00000010539.7	ZNF200	-0.116598262922014	300	AFA
ENSG00000134109.6	EDEM1	-0.116595288659687	500	AFA
ENSG00000076928.13	ARHGEF1	-0.116575619589806	200	AFA
ENSG00000180424.6	DEFB123	-0.116402835950276	500	AFA
ENSG00000058804.10	NDC1	-0.116317493446933	500	AFA
ENSG00000138029.9	HADHB	-0.116297686335563	300	AFA
ENSG00000127419.12	TMEM175	-0.116274267698738	300	AFA
ENSG00000102547.14	CAB39L	-0.116193271039059	300	AFA
ENSG00000125510.11	OPRL1	-0.116165528784268	500	AFA
ENSG00000196363.4	WDR5	-0.116066147974206	350	AFA
ENSG00000181722.11	ZBTB20	-0.116012891618682	350	AFA
ENSG00000121940.11	CLCC1	-0.115983336802464	500	AFA
ENSG00000164830.13	OXR1	-0.115969870358486	500	AFA
ENSG00000105122.7	RASAL3	-0.115936152005516	500	AFA
ENSG00000139572.3	GPR84	-0.115881040352323	200	AFA
ENSG00000114480.8	GBE1	-0.115624075165114	350	AFA
ENSG00000076984.13	MAP2K7	-0.115316872603562	500	AFA
ENSG00000153044.5	CENPH	-0.115307756666366	500	AFA
ENSG00000203667.5	COX20	-0.115212483970795	500	AFA
ENSG00000124299.8	PEPD	-0.115192778303809	250	AFA
ENSG00000104863.7	LIN7B	-0.115129448845042	150	AFA
ENSG00000161888.7	SPC24	-0.115095683027194	300	AFA
ENSG00000142186.11	SCYL1	-0.115053644333567	450	AFA
ENSG00000146083.7	RNF44	-0.11473384981546	500	AFA
ENSG00000149792.4	MRPL49	-0.114665143712858	500	AFA
ENSG00000176986.10	SEC24C	-0.114639645240678	150	AFA
ENSG00000165355.7	FBXO33	-0.1146291651022	500	AFA
ENSG00000188676.9	IDO2	-0.114582425939155	100	AFA
ENSG00000066923.13	STAG3	-0.114563678734127	500	AFA
ENSG00000174851.10	YIF1A	-0.114531305020646	100	AFA
ENSG00000166326.5	TRIM44	-0.114514642408523	300	AFA
ENSG00000124608.4	AARS2	-0.11445356396586	400	AFA
ENSG00000162729.9	IGSF8	-0.114428876360588	300	AFA
ENSG00000106089.7	STX1A	-0.114304801160507	100	AFA
ENSG00000175264.3	CHST1	-0.114302834622536	350	AFA
ENSG00000106028.6	SSBP1	-0.114144987006993	400	AFA
ENSG00000130734.5	ATG4D	-0.114131549957932	500	AFA
ENSG00000158062.16	UBXN11	-0.114126152324094	50	AFA
ENSG00000225830.6	ERCC6	-0.113991258173223	250	AFA
ENSG00000140983.8	RHOT2	-0.113976910182298	500	AFA
ENSG00000167106.7	FAM102A	-0.113968801511461	200	AFA
ENSG00000135372.4	NAT10	-0.113937643452159	250	AFA
ENSG00000164032.7	H2AFZ	-0.113914088014693	400	AFA
ENSG00000164284.10	GRPEL2	-0.113888418398764	350	AFA
ENSG00000173334.3	TRIB1	-0.113855259950418	400	AFA
ENSG00000137193.9	PIM1	-0.113708837938332	450	AFA
ENSG00000134574.7	DDB2	-0.113655515852037	350	AFA
ENSG00000103197.12	TSC2	-0.113641054405869	500	AFA
ENSG00000204463.8	BAG6	-0.113457756716312	400	AFA
ENSG00000127837.5	AAMP	-0.11335540739171	500	AFA
ENSG00000148840.6	PPRC1	-0.113231112972003	500	AFA
ENSG00000158417.5	EIF5B	-0.113137466653469	150	AFA
ENSG00000174903.10	RAB1B	-0.113128313882274	450	AFA
ENSG00000138346.10	DNA2	-0.113119389049957	500	AFA
ENSG00000172840.2	PDP2	-0.113118986818971	450	AFA
ENSG00000164896.15	FASTK	-0.113106802540723	450	AFA
ENSG00000175573.6	C11orf68	-0.113030451789459	50	AFA
ENSG00000028528.10	SNX1	-0.112990269292758	350	AFA
ENSG00000162384.9	C1orf123	-0.11298963365898	450	AFA
ENSG00000172733.10	PURG	-0.112928648752609	500	AFA
ENSG00000132589.11	FLOT2	-0.112924132544845	100	AFA
ENSG00000095906.12	NUBP2	-0.112855626548504	500	AFA
ENSG00000137947.7	GTF2B	-0.112830620571552	500	AFA
ENSG00000227268.3	KLLN	-0.112826467497811	500	AFA
ENSG00000115504.10	EHBP1	-0.112739033185759	250	AFA
ENSG00000167491.12	GATAD2A	-0.112702390067973	100	AFA
ENSG00000053501.8	USE1	-0.112644885361095	350	AFA
ENSG00000157020.13	SEC13	-0.112639936270677	150	AFA
ENSG00000120725.8	SIL1	-0.112446964829463	500	AFA
ENSG00000196455.3	PIK3R4	-0.112393162379339	350	AFA
ENSG00000063046.13	EIF4B	-0.112388112470621	350	AFA
ENSG00000185885.11	IFITM1	-0.112384275954779	300	AFA
ENSG00000011454.12	RABGAP1	-0.112373485066956	150	AFA
ENSG00000107829.9	FBXW4	-0.112304360578437	500	AFA
ENSG00000178342.4	KCNG2	-0.112298119890591	400	AFA
ENSG00000166794.4	PPIB	-0.1121143579819	100	AFA
ENSG00000160877.5	NACC1	-0.112104756685528	400	AFA
ENSG00000176533.8	GNG7	-0.112104146855609	400	AFA
ENSG00000099917.13	MED15	-0.112100272139524	100	AFA
ENSG00000183864.4	TOB2	-0.112063681980488	150	AFA
ENSG00000106006.5	HOXA6	-0.112009346378455	200	AFA
ENSG00000168685.10	IL7R	-0.111943685294715	300	AFA
ENSG00000004866.14	ST7	-0.111904538823246	450	AFA
ENSG00000169955.6	ZNF747	-0.111881349743534	500	AFA
ENSG00000006016.6	CRLF1	-0.111844165233784	50	AFA
ENSG00000074319.8	TSG101	-0.111801633457304	50	AFA
ENSG00000173258.8	ZNF483	-0.111728253510066	100	AFA
ENSG00000170381.8	SEMA3E	-0.111688630729001	450	AFA
ENSG00000116918.9	TSNAX	-0.111551135861007	450	AFA
ENSG00000117643.10	MAN1C1	-0.111544521373674	400	AFA
ENSG00000153914.11	SREK1	-0.111521185758952	300	AFA
ENSG00000068697.6	LAPTM4A	-0.111506430123402	350	AFA
ENSG00000143398.15	PIP5K1A	-0.111503432903817	250	AFA
ENSG00000172339.8	ALG14	-0.111497957319055	500	AFA
ENSG00000011590.9	ZBTB32	-0.111469813485994	200	AFA
ENSG00000166170.9	BAG5	-0.111413078752892	500	AFA
ENSG00000173875.9	ZNF791	-0.111315608601525	500	AFA
ENSG00000166949.11	SMAD3	-0.111215143498815	50	AFA
ENSG00000254585.1	MAGEL2	-0.111199189113082	100	AFA
ENSG00000143878.8	RHOB	-0.111112127432266	150	AFA
ENSG00000176732.6	PFN4	-0.111083078858069	450	AFA
ENSG00000167380.12	ZNF226	-0.111080215644307	100	AFA
ENSG00000100023.12	PPIL2	-0.111067832752858	400	AFA
ENSG00000157349.11	DDX19B	-0.110946612978368	300	AFA
ENSG00000099910.12	KLHL22	-0.110939010629314	500	AFA
ENSG00000161570.4	CCL5	-0.110901489797083	350	AFA
ENSG00000253729.3	PRKDC	-0.110885200604999	400	AFA
ENSG00000109670.9	FBXW7	-0.110867650623815	200	AFA
ENSG00000170471.10	RALGAPB	-0.110862968318444	450	AFA
ENSG00000178055.8	PRSS42	-0.11086078607581	100	AFA
ENSG00000144736.9	SHQ1	-0.110859098301268	450	AFA
ENSG00000171940.9	ZNF217	-0.110838251135993	500	AFA
ENSG00000106330.7	MOSPD3	-0.110828413657092	250	AFA
ENSG00000069329.11	VPS35	-0.110792386351855	200	AFA
ENSG00000158373.7	HIST1H2BD	-0.110754584332168	450	AFA
ENSG00000196821.5	C6orf106	-0.11068617795229	300	AFA
ENSG00000113368.7	LMNB1	-0.110612153067011	300	AFA
ENSG00000253313.1	C1orf210	-0.110607528713745	350	AFA
ENSG00000160294.6	MCM3AP	-0.110579593155717	250	AFA
ENSG00000171469.6	ZNF561	-0.110554916994743	50	AFA
ENSG00000112893.5	MAN2A1	-0.110511080001213	300	AFA
ENSG00000184677.12	ZBTB40	-0.110475840807257	350	AFA
ENSG00000168003.12	SLC3A2	-0.110447800978101	400	AFA
ENSG00000241973.6	PI4KA	-0.110407763044199	200	AFA
ENSG00000171552.8	BCL2L1	-0.110380481692021	50	AFA
ENSG00000078369.13	GNB1	-0.110325328949376	100	AFA
ENSG00000162511.7	LAPTM5	-0.110226721027174	450	AFA
ENSG00000141540.6	TTYH2	-0.11022300278035	200	AFA
ENSG00000165724.5	ZMYND19	-0.110221702075891	300	AFA
ENSG00000243489.2	KRTAP10-11	-0.110166044521234	500	AFA
ENSG00000137845.10	ADAM10	-0.110159703276145	250	AFA
ENSG00000105708.8	ZNF14	-0.110138113532666	300	AFA
ENSG00000104671.3	DCTN6	-0.11003788362084	50	AFA
ENSG00000105976.10	MET	-0.109920240749538	200	AFA
ENSG00000196604.7	POTEF	-0.109882017770387	450	AFA
ENSG00000119953.7	SMNDC1	-0.10987022787353	100	AFA
ENSG00000187980.6	PLA2G2C	-0.109865952746781	50	AFA
ENSG00000223609.3	HBD	-0.109754386181059	100	AFA
ENSG00000151929.5	BAG3	-0.109717549949242	500	AFA
ENSG00000179526.12	SHARPIN	-0.109681930112511	500	AFA
ENSG00000072274.8	TFRC	-0.109680437426739	200	AFA
ENSG00000105229.2	PIAS4	-0.109634758826714	300	AFA
ENSG00000136492.4	BRIP1	-0.109618326627327	300	AFA
ENSG00000062370.12	ZNF112	-0.109575326694999	200	AFA
ENSG00000070404.5	FSTL3	-0.109535527827963	500	AFA
ENSG00000144504.11	ANKMY1	-0.109451525471032	400	AFA
ENSG00000152700.9	SAR1B	-0.109427706249958	350	AFA
ENSG00000145734.14	BDP1	-0.109356901062574	100	AFA
ENSG00000172232.5	AZU1	-0.109345850361702	450	AFA
ENSG00000163932.9	PRKCD	-0.10931312303491	100	AFA
ENSG00000120709.6	FAM53C	-0.10927973091563	450	AFA
ENSG00000130653.11	PNPLA7	-0.109256108746571	350	AFA
ENSG00000137216.14	TMEM63B	-0.10924795070017	300	AFA
ENSG00000173578.6	XCR1	-0.109191590494468	200	AFA
ENSG00000147862.10	NFIB	-0.10917329625123	200	AFA
ENSG00000092978.6	GPATCH2	-0.109163256056805	450	AFA
ENSG00000175175.4	PPM1E	-0.109153691318621	250	AFA
ENSG00000163874.8	ZC3H12A	-0.109071410055766	250	AFA
ENSG00000138231.8	DBR1	-0.109068412175051	400	AFA
ENSG00000198399.10	ITSN2	-0.108994437821908	300	AFA
ENSG00000121486.7	TRMT1L	-0.108936956818587	350	AFA
ENSG00000176853.11	FAM91A1	-0.108873850455321	200	AFA
ENSG00000253797.2	UTP14C	-0.108854814693566	300	AFA
ENSG00000166510.9	CCDC68	-0.108832112014187	500	AFA
ENSG00000075568.12	TMEM131	-0.108764497661818	450	AFA
ENSG00000198925.6	ATG9A	-0.108739656790798	500	AFA
ENSG00000116120.8	FARSB	-0.108711083007383	100	AFA
ENSG00000181751.5	C5orf30	-0.108706962111742	300	AFA
ENSG00000102901.8	CENPT	-0.108701830747096	150	AFA
ENSG00000049860.9	HEXB	-0.108676766098356	150	AFA
ENSG00000121966.6	CXCR4	-0.108647402144319	50	AFA
ENSG00000102871.11	TRADD	-0.108595977139354	200	AFA
ENSG00000132963.7	POMP	-0.10848736829972	350	AFA
ENSG00000177889.5	UBE2N	-0.108460244312167	100	AFA
ENSG00000221963.4	APOL6	-0.108454713920578	300	AFA
ENSG00000163884.3	KLF15	-0.108419115500214	200	AFA
ENSG00000100614.13	PPM1A	-0.108401166997935	500	AFA
ENSG00000144191.7	CNGA3	-0.108331816516044	100	AFA
ENSG00000148444.11	COMMD3	-0.108246685197664	500	AFA
ENSG00000133661.11	SFTPD	-0.10815742901978	450	AFA
ENSG00000203965.8	EFCAB7	-0.10799165553894	450	AFA
ENSG00000182636.4	NDN	-0.10797864999383	50	AFA
ENSG00000126814.6	TRMT5	-0.107895435945637	200	AFA
ENSG00000179292.4	TMEM151A	-0.107822542434932	300	AFA
ENSG00000167107.8	ACSF2	-0.10781276092858	300	AFA
ENSG00000163875.11	MEAF6	-0.107799316261342	50	AFA
ENSG00000109881.12	CCDC34	-0.107798067538453	400	AFA
ENSG00000105298.9	CACTIN	-0.107783010329428	250	AFA
ENSG00000197785.9	ATAD3A	-0.107778283839443	400	AFA
ENSG00000163218.10	PGLYRP4	-0.107777419620674	450	AFA
ENSG00000107175.6	CREB3	-0.107744156119376	500	AFA
ENSG00000163519.9	TRAT1	-0.107718864125925	450	AFA
ENSG00000137817.12	PARP6	-0.107718303848875	150	AFA
ENSG00000116584.12	ARHGEF2	-0.107718146764828	450	AFA
ENSG00000164180.9	TMEM161B	-0.10768837794	300	AFA
